TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI,Accuracy,RT,Dur,Response
14.6497573490196,HOUSE,BOAT,LIST_2W,mismatch,1,GreenCup_2.jpg,600,0,0,4.6271857249958,
19.2497573490255,CROSS,HEART,LIST_2W,match,0,BlackCross_3.jpg,300,0,0,4.31021135198534,
23.5497573490138,CUP,HAND,LIST_2W,mismatch,3,BlackFork_3.jpg,200,0,0,4.21551377800643,
27.7497573490255,RJDNW,SHOE,LIST_1W,match,0,GreenShoe_1.jpg,400,0,0,4.41809036198538,
32.1497573490196,MTPV,NOTE,LIST_1W,mismatch,2,BlackCross_1.jpg,600,0,0,4.62545483600115,
36.7497573490255,CUP,BOAT,LIST_2W,match,0,GreenBoat_3.jpg,300,0,0,4.30887492699549,
41.0497573490138,LAMP,TREE,LIST_2W,match,0,RedLamp_2.jpg,200,0,0,4.21258832199965,
45.2497573490255,QXSW,BOAT,LIST_1W,mismatch,3,BlueKey_1.jpg,200,0,0,4.2172821899876,
49.4497573490371,CROSS,LAMP,LIST_2W,mismatch,3,BrownCup_2.jpg,600,0,0,4.61690122098662,
54.0497573490429,ZBXLV,FLAG,LIST_1W,match,0,PinkFlag_3.jpg,400,0,0,4.42084034197615,
58.4497573490371,LAMP,BOW,LIST_2W,match,0,BrownLamp_3.jpg,200,0,0,4.20945471798768,
62.6497573490487,WVCNZ,LEAF,LIST_1W,match,0,PinkLeaf_2.jpg,300,0,0,4.31288280794979,
66.9497573490371,XKQ,CROSS,LIST_1W,mismatch,1,BlueFlag_2.jpg,400,0,0,4.4145891739754,
71.3497573490313,BOAT,HOUSE,LIST_2W,match,0,BlueBoat_2.jpg,400,0,0,4.41804741698434,
75.7497573490255,HOUSE,TREE,LIST_2W,match,0,BlackTree_1.jpg,300,0,0,4.32171015997301,
80.0497573490138,RJDNW,FLAG,LIST_1W,mismatch,2,BrownLock_3.jpg,400,0,0,4.41110865198425,
84.449757349008,QXSW,SQUARE,LIST_1W,match,0,BlueSquare_1.jpg,500,0,0,4.50934543600306,
88.949757349008,CUP,NOTE,LIST_2W,mismatch,3,BlackLamp_2.jpg,500,0,0,4.51086937700165,
93.449757349008,WVCNZ,STAR,LIST_1W,mismatch,1,BlueBell_1.jpg,600,0,0,4.61359105200972,
98.0497573490138,CROSS,NOTE,LIST_2W,match,0,RedNote_3.jpg,500,0,0,4.51874211098766,
